DayIdx,Date,Period,Student,Subject,Teacher,Booth,Type
26,Day27(Sat),4,S014,Social,T11,2,Seasonal
26,Day27(Sat),5,S045,Science,T03,5,Seasonal
26,Day27(Sat),5,Reg(ExistingStudent),Math,T08,8,Regular
26,Day27(Sat),5,S073,Science,T09,2,Seasonal
26,Day27(Sat),5,S001,Math,T11,8,Seasonal
26,Day27(Sat),5,Reg(ExistingStudent),Math,T11,6,Regular
26,Day27(Sat),5,Reg(ExistingStudent),Math,T13,1,Regular
26,Day27(Sat),6,Reg(ExistingStudent),Social,T06,1,Regular
26,Day27(Sat),6,Reg(ExistingStudent),Science,T09,9,Regular
26,Day27(Sat),6,Reg(ExistingStudent),Japanese,T10,10,Regular
26,Day27(Sat),6,Reg(ExistingStudent),Science,T11,1,Regular
26,Day27(Sat),7,Reg(ExistingStudent),Japanese,T01,2,Regular
26,Day27(Sat),7,Reg(ExistingStudent),Science,T03,10,Regular
26,Day27(Sat),8,Reg(ExistingStudent),Japanese,T01,8,Regular
26,Day27(Sat),8,Reg(ExistingStudent),Science,T02,10,Regular
26,Day27(Sat),8,Reg(ExistingStudent),Science,T09,2,Regular
27,Day28(Sun),1,Reg(ExistingStudent),Math,T04,5,Regular
27,Day28(Sun),1,Reg(ExistingStudent),English,T15,10,Regular
27,Day28(Sun),2,Reg(ExistingStudent),English,T09,9,Regular
27,Day28(Sun),2,Reg(ExistingStudent),Japanese,T10,5,Regular
27,Day28(Sun),2,Reg(ExistingStudent),Japanese,T15,5,Regular
27,Day28(Sun),3,S021,Social,T02,5,Seasonal
27,Day28(Sun),3,S013,English,T08,4,Seasonal
27,Day28(Sun),3,Reg(ExistingStudent),English,T09,8,Regular
27,Day28(Sun),3,Reg(ExistingStudent),Science,T11,8,Regular
27,Day28(Sun),3,Reg(ExistingStudent),English,T12,10,Regular
27,Day28(Sun),3,Reg(ExistingStudent),English,T15,1,Regular
27,Day28(Sun),4,S051,Science,T02,3,Seasonal
27,Day28(Sun),4,Reg(ExistingStudent),Science,T04,2,Regular
27,Day28(Sun),4,S010,Math,T08,9,Seasonal
27,Day28(Sun),4,S057,Math,T10,6,Seasonal
27,Day28(Sun),4,Reg(ExistingStudent),Math,T14,9,Regular
27,Day28(Sun),4,S005,English,T15,5,Seasonal
27,Day28(Sun),4,Reg(ExistingStudent),Science,T15,9,Regular
27,Day28(Sun),5,S001,Science,T02,10,Seasonal
27,Day28(Sun),5,Reg(ExistingStudent),English,T03,10,Regular
27,Day28(Sun),5,Reg(ExistingStudent),Japanese,T07,1,Regular
27,Day28(Sun),5,Reg(ExistingStudent),Science,T09,8,Regular
27,Day28(Sun),5,S055,Social,T10,1,Seasonal
27,Day28(Sun),5,S005,Japanese,T15,7,Seasonal
27,Day28(Sun),6,S062,Social,T01,9,Seasonal
27,Day28(Sun),6,S013,Science,T03,8,Seasonal
27,Day28(Sun),6,S063,Math,T10,7,Seasonal
27,Day28(Sun),6,S017,Japanese,T12,4,Seasonal
27,Day28(Sun),6,S015,Japanese,T14,6,Seasonal
27,Day28(Sun),6,S043,English,T15,2,Seasonal
27,Day28(Sun),7,S048,Social,T01,8,Seasonal
27,Day28(Sun),7,S075,Science,T03,10,Seasonal
27,Day28(Sun),7,Reg(ExistingStudent),Science,T03,6,Regular
27,Day28(Sun),7,Reg(ExistingStudent),Math,T04,1,Regular
27,Day28(Sun),7,Reg(ExistingStudent),Science,T09,1,Regular
27,Day28(Sun),7,S044,Japanese,T12,3,Seasonal
27,Day28(Sun),7,S042,Science,T14,5,Seasonal
27,Day28(Sun),8,Reg(ExistingStudent),Japanese,T02,1,Regular
27,Day28(Sun),8,Reg(ExistingStudent),Math,T10,3,Regular
27,Day28(Sun),8,S006,Japanese,T12,6,Seasonal
27,Day28(Sun),8,S065,Science,T14,10,Seasonal
