DayIdx,Date,Period,Student,Subject,Teacher,Booth,Type
26,Day27(Sat),7,Reg(ExistingStudent),Math,T11,9,Regular
26,Day27(Sat),7,S078,Math,T13,4,Seasonal
26,Day27(Sat),7,S067,English,T14,2,Seasonal
26,Day27(Sat),8,S063,Science,T01,5,Seasonal
26,Day27(Sat),8,Reg(ExistingStudent),Japanese,T02,8,Regular
26,Day27(Sat),8,S051,Science,T04,3,Seasonal
26,Day27(Sat),8,Reg(ExistingStudent),English,T09,6,Regular
26,Day27(Sat),8,Reg(ExistingStudent),Science,T10,7,Regular
27,Day28(Sun),1,Reg(ExistingStudent),Science,T04,6,Regular
27,Day28(Sun),1,Reg(ExistingStudent),Social,T10,7,Regular
27,Day28(Sun),1,Reg(ExistingStudent),Social,T15,8,Regular
27,Day28(Sun),2,Reg(ExistingStudent),Japanese,T02,4,Regular
27,Day28(Sun),2,Reg(ExistingStudent),English,T04,4,Regular
27,Day28(Sun),2,Reg(ExistingStudent),Social,T09,9,Regular
27,Day28(Sun),3,S076,Science,T05,5,Seasonal
27,Day28(Sun),3,S064,Japanese,T08,3,Seasonal
27,Day28(Sun),3,Reg(ExistingStudent),Science,T10,5,Regular
27,Day28(Sun),3,S012,English,T15,10,Seasonal
27,Day28(Sun),4,S074,English,T03,6,Seasonal
27,Day28(Sun),4,S068,Math,T05,4,Seasonal
27,Day28(Sun),4,S022,Science,T10,2,Seasonal
27,Day28(Sun),4,S018,Japanese,T11,5,Seasonal
27,Day28(Sun),4,Reg(ExistingStudent),Social,T12,1,Regular
27,Day28(Sun),4,S034,English,T14,1,Seasonal
27,Day28(Sun),4,Reg(ExistingStudent),Japanese,T15,5,Regular
27,Day28(Sun),5,S062,Japanese,T03,2,Seasonal
27,Day28(Sun),5,Reg(ExistingStudent),Science,T04,8,Regular
27,Day28(Sun),5,Reg(ExistingStudent),Math,T05,6,Regular
27,Day28(Sun),5,Reg(ExistingStudent),Science,T07,4,Regular
27,Day28(Sun),5,S010,Japanese,T08,7,Seasonal
27,Day28(Sun),5,Reg(ExistingStudent),Social,T10,2,Regular
27,Day28(Sun),5,Reg(ExistingStudent),Japanese,T11,2,Regular
27,Day28(Sun),5,S054,English,T14,4,Seasonal
27,Day28(Sun),6,S059,Science,T01,2,Seasonal
27,Day28(Sun),6,S021,Social,T02,10,Seasonal
27,Day28(Sun),6,Reg(ExistingStudent),Science,T04,1,Regular
27,Day28(Sun),6,S055,Math,T05,5,Seasonal
27,Day28(Sun),6,S035,Math,T10,9,Seasonal
27,Day28(Sun),6,S012,Japanese,T11,6,Seasonal
27,Day28(Sun),6,Reg(ExistingStudent),Social,T12,7,Regular
27,Day28(Sun),6,Reg(ExistingStudent),Social,T14,5,Regular
27,Day28(Sun),7,Reg(ExistingStudent),Social,T03,5,Regular
27,Day28(Sun),7,S060,Science,T07,9,Seasonal
27,Day28(Sun),7,S044,Social,T08,7,Seasonal
27,Day28(Sun),7,Reg(ExistingStudent),English,T09,6,Regular
27,Day28(Sun),7,Reg(ExistingStudent),Science,T10,7,Regular
27,Day28(Sun),7,S021,Math,T11,4,Seasonal
27,Day28(Sun),7,Reg(ExistingStudent),Math,T12,5,Regular
27,Day28(Sun),8,Reg(ExistingStudent),English,T01,2,Regular
27,Day28(Sun),8,S003,Social,T02,3,Seasonal
27,Day28(Sun),8,S025,English,T03,4,Seasonal
27,Day28(Sun),8,S029,Science,T05,6,Seasonal
27,Day28(Sun),8,S023,Science,T07,10,Seasonal
27,Day28(Sun),8,Reg(ExistingStudent),Japanese,T08,10,Regular
27,Day28(Sun),8,Reg(ExistingStudent),Science,T10,1,Regular
27,Day28(Sun),8,S027,Social,T11,1,Seasonal
27,Day28(Sun),8,S028,English,T14,5,Seasonal
